Assemblage_Name	3-6915375-3425672	2296482-6227519-4	0-3-2240381	8005751-3-2215282	9013434-3-2	3-9128119-7232205	2296482-2339232-2824817	8005751-1323706-2	476599-9128119-4	7981660-9128119-4	8005751-3-4946565	2296482-9128119-4	3-0-4061783	8847594-3-2	9927667-2339232-7575552	3-0-6126536	9234571-6809356-2	5589605-9128119-4	3-9128119-2033213	3-9128119-4	0-7094553-2	3-2534465-2033213	3-0-9123974	3-9128119-2993172	3-3-4	3-7012766-4927235	6752042-3-4	3-718755-4	9406288-7094553-2	9776744-9128119-4	8005751-4457601-2	8637441-3-2	7885065-7012766-3540347	1676545-0-9123974	2285082-3-2	2694393-9128119-2993172	8990404-4897635-4	3-7678504-4	8005751-3-3060356	0-3-2	3235735-3-2	3-3100211-9123974	8096519-0-9123974	9703314-9128119-2033213	3-1954271-9123974	8134551-9128119-2993172	3-6915375-8507101	3-7012766-1666950	2296482-2339232-5316439	6196345-0-9123974	3-6915375-9123974	3-9541985-4	2285082-3-4838360	6028079-3-2	0-3836131-2	1026308-3-2	2655522-3-7484703	3-7835468-4	1-3-2	8005751-128647-2	5658753-6809356-2	455679-3-2	7064852-7094553-2	0-5129739-2	3-4048700-4	3-9476931-4	3-7012766-3540347	0-7094553-6782001	3-8720548-4	3-9128119-3035960	3-7012766-9539940	2285082-3946709-2	8005751-3-2	0-8443246-2	3-9484726-4	3-8144779-4	6321321-3-2	5658753-3-2	2285082-3-8093917	4249390-3-2	2285082-3-5887355	3-4897635-4	3-7012766-3277342	3-7012766-4	3-1925274-4	3-9128119-8114804	2655522-3-2	2296482-2339232-7575552	3824571-3-2	7298950-3-2	2296482-2339232-4	0-3-3800990	2655522-3-4151371	3356941-0-9123974	0-3787253-2	0-3-2125924	9073317-3-2	8005751-3-8386654	3-9128119-2642772	3-9517199-9123974
assemblage-813-103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175	0	0	0	0	0	0	0	0	0	0	201	5	0	0	0	0	0	0	0	0	0	0	0	0	50	0	21
assemblage-427-778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	184	18	0	128	21	0	0	5	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	16	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	18
assemblage-121-962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	238	0	62	0	21	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-438-205	0	0	0	0	0	8	0	0	0	0	0	6	0	0	0	0	0	0	0	79	131	0	88	28	0	0	0	0	0	5	0	0	0	0	47	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24
assemblage-792-473	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	25	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	4	0	0	0	267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-823-950	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	17	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	7	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	19	0	0	0	0	0	0	0	0	37	0	0	0	0	0	51	0	0	0	73	0	0	9
assemblage-959-273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	34	103	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	176	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	14
assemblage-149-396	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	10	55	0	0	171	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	9
assemblage-990-711	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	11	58	137	0	99	25	0	0	0	0	0	6	0	0	0	0	43	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22
assemblage-412-413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	45	5	0	161	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	105	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-425-184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	22	243	27	0	44	20	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	18	0	0	0	0	9	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-672-669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	62	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	97	0	0	0	56	0	0	8	0	0	0	0	0	0	0	0	18
assemblage-672-668	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	30	0	0	0	0	0	0	31	0	15	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188	0	0	0	0	0	0	0	0	0	0	83	0	0	0	19	0	0	63	0	0	0	0	0	0	0	0	10
assemblage-508-722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	18	239	24	0	47	18	0	0	7	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	10	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-107-971	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	14	0	0	244	0	44	0	29	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	15	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
assemblage-803-761	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	30	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	5	0	0	0	303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-706-260	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	121	0	0	0	0	0	0	0	0	0	0	27	13	0	0	0	0	91	0	0	0	0	0	0	0	0	0	17	31	0	0	9	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-152-385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	7	0	60	0	0	0	0	0	0	0	0	29	0	0	96	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	13
assemblage-495-501	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	30	13	0	77	0	0	0	56	0	0	0	0	0	0	0	85	0	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	25
assemblage-546-680	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	9	5	0	88	0	0	0	38	0	0	0	0	0	0	0	24	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	53	0	0	4	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	21
assemblage-210-392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	21	99	0	43	0	0	0	0	0	0	0	0	0	0	0	167	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	31	0	0	0	0	0	0	32
assemblage-466-364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	32	108	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	15
assemblage-382-848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	20	0	0	0	0	0	0	0	0	16	0	15	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	227	0	0	0	0	0	0	0	0	20	0	99	0	0	0	25	0	0	8	0	0	0	0	0	0	0	0	21
assemblage-895-157	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	143	0	0	30	0	0	0	18	0	0	0	0	0	0	0	110	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	27	0	0	0	0	14
assemblage-809-445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	33	122	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	147	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	12
assemblage-103-549	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	35	0	0	0	0	0	0	10	0	29	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	154	0	0	0	13	0	0	15	0	0	0	0	0	0	0	0	26
assemblage-526-377	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	14	4	0	89	0	0	0	51	0	0	0	0	0	0	0	21	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	25
assemblage-98-546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	17	0	0	0	0	0	0	0	0	23	0	116	0	6	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	123	0	0	0	26	0	0	5	0	0	0	0	0	0	0	0	3
assemblage-98-541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	72	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	100	0	0	0	37	0	0	20	0	0	0	0	0	0	0	0	15
assemblage-1006-705	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	76	40	0	47	44	0	0	0	0	0	0	0	0	0	0	24	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	130	0	0	0	0	0	0	0	0	0	0	57	0	14	0	0	0	0	14	0	0	0	0	0	0	0	0	11
assemblage-249-264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	27	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	14	0	0	0	0	0	0	0	0	12	0	0	4	0	0	88	0	0	0	0	0	0	0	0	6	0	144	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	18
assemblage-105-958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	267	0	44	0	30	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-469-877	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	17	68	0	0	179	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	3
assemblage-752-617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	162	0	0	0	0	0	0	0	0	0	0	205	7	0	0	0	0	0	0	0	0	0	0	0	0	53	0	21
assemblage-376-844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	20	0	0	0	2	0	0	0	0	14	0	21	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	222	0	0	0	0	0	0	0	0	31	0	87	0	0	0	20	0	0	7	0	0	0	0	0	0	0	0	15
assemblage-391-891	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	25	0	114	23	25	0	41	0	0	0	68	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	25	0	11	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	13
assemblage-371-189	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	34	19	0	74	0	0	0	56	0	0	0	0	0	0	0	89	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	16
assemblage-695-686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	45	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	123	0	0	0	48	0	0	10	0	0	0	0	0	0	0	0	21
assemblage-923-801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182	0	0	0	0	0	0	0	0	0	0	191	8	0	0	0	0	0	0	0	0	0	0	0	0	48	0	18
assemblage-795-450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	19	0	0	0	0	0	0	0	0	22	0	116	0	3	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	117	0	0	0	24	0	0	7	0	0	0	0	0	0	0	0	7
assemblage-812-136	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172	0	0	0	0	0	0	0	0	0	0	201	10	0	0	0	0	0	0	0	0	0	0	0	0	53	0	17
assemblage-757-617	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	4	0	59	0	0	0	0	41	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	12
assemblage-891-310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	47	10	0	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	102	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-370-847	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	110	0	4	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155	0	0	0	0	0	0	0	0	14	0	57	0	0	0	33	0	0	29	0	0	0	0	0	0	0	0	9
assemblage-861-791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	13	0	130	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	41	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	20
assemblage-147-401	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	23	67	0	0	172	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	7
assemblage-388-860	0	0	0	21	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	24	0	0	0	114	0	1	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139	0	0	0	0	0	0	0	0	6	0	75	0	0	0	22	0	0	26	0	0	0	0	0	0	0	0	10
assemblage-106-951	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	8	0	94	0	22	0	9	0	0	0	0	0	0	0	54	0	0	0	0	135	0	0	0	0	0	0	0	0	0	3	0	0	0	13	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	6	0	0	0	0	0	20	0	0	0	22	0	0	32
assemblage-267-745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	26	119	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	172	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	11
assemblage-410-885	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	128	0	0	29	0	0	0	10	0	0	0	0	0	0	0	123	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	14	0	0	0	0	18
assemblage-149-384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	11	0	68	0	0	0	0	0	0	0	0	35	0	0	73	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	16
assemblage-490-497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	9	0	70	0	0	0	0	0	0	0	0	32	0	0	88	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	14
assemblage-803-471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	59	0	136	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	92	0	0	0	40	0	0	13	0	0	0	0	0	0	0	0	13
assemblage-102-526	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	35	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	2	0	0	0	258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-262-256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	58	0	12	0	0	0	0	0	0	0	0	0	5	0	0	0	0	308	0	0	0	0	0	0	0	0	0	0	5	0	0	28	0	0	0	0	10	0	0	0	0	9	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	7
assemblage-974-263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	189	8	0	23	23	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	20
assemblage-673-671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	47	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	92	0	0	0	41	0	0	16	0	0	0	0	0	0	0	0	15
assemblage-423-115	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	102	77	0	72	0	0	0	12	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	7	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-526-705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	21	265	24	0	29	18	0	0	8	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31
assemblage-187-516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	76	0	0	0	0	0	0	0	0	13	0	265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-457-369	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	10	0	211	0	0	0	33	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	37	0	0	0	0	0	0	0	0	17	0	20	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	11
assemblage-402-869	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	157	0	0	23	0	0	0	16	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	19	0	0	0	0	18
