Assemblage_Name	4358248-1681612-837980	4870561-3-4	2-80241-0	4-3-9446250	0-2612144-5882735	4111296-3-376799	2-3268689-806961	2210952-1-0	3837416-6982773-0	2-3268689-7467607	6485046-1-4	4-3-8903738	1585073-3-4	2210952-1-3927115	4-3-3437040	4-9001028-4	4576672-1-4180672	0-2612144-4	4576672-1-654436	9116946-3-4	4-3-1969135	4-1681612-837980	0-2849165-0	1746795-1-7994809	4-3012586-4	405781-4654105-0	0-9510391-4	2-5690429-0	4576672-1-4	5117098-1-6636356	0-9255353-4	4799098-4172716-0	4-2734931-4	0-6230072-0	8634930-3-4	2-1725246-0	305914-3-4	4-3-9978573	1630159-0-4	3926617-3268689-0	0-1-7969513	5117098-4964676-4	4-1681612-4	0-1-0	2574492-3268689-0	0-6982773-0	5117098-8880108-6636356	4-3-376799	338026-3-4	4-9246152-4	7985107-1-0	4-3-3923944	0-9616451-0	2-3268689-9571520	4-3-9222648	2-9309871-571525	4-6174101-4	1-443540-4	4-7790347-4	1017060-2612144-4	0-1134377-0	3552540-0-4	4-3-4	4-3-3477547	4-3-7888083	5117098-5517053-4	3611409-2612144-4	8329033-3-4	1-5014274-4	2-1871489-0	0-2612144-5209803	4-6679202-4	5502743-3-4	2545312-3-4	0-1-3024180	970907-1681612-8561871	4799098-4654105-0	8367407-3-4	5117098-1-1639896	2-3883310-1	7368080-1-0	5397269-3268689-0	1705057-3268689-0	7732115-1-0	4-207302-4	8060454-1-4	1-0-4	5247250-2612144-4	5803606-9001028-4	2-4654105-1181554	0-6453622-0	2-3268689-0	2-3268689-6034691	5408765-1-0	0-9501264-0	5117098-1-4	8141139-1-0	4-3-4802200	2-3268689-6347394	137766-4654105-0	451591-1-0	4-6585692-4	832217-4654105-0	2-8073975-0	4809974-1681612-837980	4-3-5979992	9355476-0-4	2-4654105-0	2210952-1-5494002	0-1-8184835	4-1681612-8561871	4-4831505-4	4001631-2612144-4	0-1374307-4
assemblage-183-592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	29	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	142	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	5	0	0	52	68	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-870-401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	5	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	17
assemblage-299-553	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	2	0	0	0	19	0	52	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-267-236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	22	0	0	390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-690-252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	195	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	8	0	0	0	0	0	37	0	21
assemblage-889-395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	93	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	9
assemblage-619-459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0	0	20
assemblage-296-136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	5	0	0	0	0	37	118	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	21	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	106	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21
assemblage-609-214	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	53	0	0	0	25	0	0	0	0	0	0	62	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-526-929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	24	0	0	0	0	0	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	25	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-950-251	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	63	18	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	143	0	0	14
assemblage-663-393	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	29	0	35	0	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	132	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	55	63	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-1000-339	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153	0	0	0	0	0	0	0	0	0	0	0	0	7	0	9	0	0	0	0	0	0	0	0	62	0	0	0	0	20	59	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	9	0	16	0	0	11
assemblage-154-592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	23	0	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	99	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	51	6	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-181-932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	14	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	33
assemblage-343-236	0	0	0	0	0	0	0	123	0	0	0	0	0	8	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	16	0	0	0	0	14	66	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	15
assemblage-152-958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	20	0	0	0	41	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	61	0	26
assemblage-503-944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	36	0	0	0	0	0	0	0	0	10	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	33	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-150-176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	118	0	0	0	0	0	0	0	6	0	0	10	0	0	0	0	153	0	0	0	0	0	19
assemblage-537-763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	51	0	6	10	0	0	0	0	0	0	0	0	0	0	9	78	0	0	0	0	0	0	7	0	0	0	6	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	15	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	30
assemblage-911-277	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	86	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	15
assemblage-500-534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	31	0	48	0	0	6	0	0	0	0	0	0	0	0	35	210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	11
assemblage-594-237	0	0	0	0	0	0	0	17	0	0	0	0	6	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	47	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	34
assemblage-790-466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	8	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	23
assemblage-235-826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	48	111	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	21	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	111	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-585-209	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	59	0	0	0	40	0	0	0	0	0	0	63	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	77	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-285-119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187	0	0	0	0	0	0	0	0	0	0	51	0	17	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	4	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	9
assemblage-936-250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	20
assemblage-988-353	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	18	0	0	0	26	6	0	0	0	0	0	0	8	0	0	0	0	0	0	5	0	43	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	30	49	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	17
assemblage-692-481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	13	0	0	0	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	142	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	65	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
assemblage-497-531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	6	0	4	0	0	0	0	0	0	0	0	0	0	0	19	246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	24
assemblage-604-675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	66	0	0	10	0	0	0	0	0	0	0	0	0	0	7	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	3	0	0	0	0	0	20	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	24
assemblage-481-156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	12	0	40	0	0	14	0	0	0	0	0	0	0	0	23	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	15
assemblage-465-144	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	20	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169	0	0	0	0	135	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	20
assemblage-607-238	0	0	0	5	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	27	16	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
assemblage-508-917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	25	0	0	0	0	0	0	0	0	84	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	33	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	40	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	15
assemblage-806-986	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	78	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	13
assemblage-666-410	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	38	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	17
assemblage-667-848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	162	0	0	0	0	0	0	0	0	0	0	9	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	22	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	17
assemblage-763-893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	81	0	0	0	0	0	0	0	0	19	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	227	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	36	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	17
assemblage-991-355	0	0	0	0	0	0	0	104	0	0	0	0	0	3	0	0	0	39	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	11	0	0	0	0	26	66	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	16
assemblage-711-905	0	0	0	0	0	0	37	4	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	228	3	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	30	0	0	22	0	0	0	0	81	0	0	0	0	0	0	0	0	0	17	0	0	11
assemblage-405-331	0	0	0	0	0	0	0	14	0	0	0	0	7	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	11	0	22	0	46	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	20
assemblage-267-347	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	42	0	0	0	0	18	56	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	9	0	13	0	0	19
assemblage-702-912	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	42	0	0	0	0	10	58	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	12	0	26	0	0	13
assemblage-520-527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	58	0	0	3	0	0	0	0	0	0	0	0	0	0	20	105	0	0	0	0	0	0	7	0	0	0	21	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	32	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	20
assemblage-471-319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	249	0	0	0	0	0	12
assemblage-302-569	0	0	0	0	0	0	18	43	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	4	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	49	34	0	35	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	24
assemblage-499-512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	18	97	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	10	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	34
assemblage-230-157	0	0	0	0	0	0	0	0	0	0	0	7	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	366	0	20	0	0	30	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-891-274	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	3	0	0	0	0	0	0	0	88	22	0	0	0	0	0	0	0	0	0	0	0	0	8	0	7	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	40	0	0	0	0	25	25	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	13	0	0	6
assemblage-371-808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	220	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	20	0	19
assemblage-916-1002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	6	0	0	0	0	37	122	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	25	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	104	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-575-740	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	26	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155	0	0	0	0	134	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	16
