Assemblage_Name	4-1-4354783	4-2155655-1	4-1-4590315	3969811-1-1	3-4-4562238	4-3757640-1	4-1-4	4-1-1	4-9267671-1	6060709-3535929-1	7998063-2-2	7279130-1-4809230	4-1-8611296	6481165-1-1	4-1-1193822	4-1537228-1	495536-1-1	6060709-1-1	3-1-0	4-1-6874504	5440078-1-1	0-2-2	5725945-1-1	9342397-1-1	4-4318745-1	4-1-8905774	4-1-1954752	4-1-8632513	4-7656763-1	4-2605795-1	2-1-1	9988552-1-1	4-1-2269865	3814254-1-1	4-1068184-1	7279130-1-1	7279130-5913661-1
assemblage-247-716	0	0	0	0	266	0	10	35	0	0	0	0	0	0	0	0	0	0	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-353-255	0	0	0	0	0	0	0	377	0	0	0	0	0	63	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-621-771	0	0	0	0	0	0	0	332	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	39	0
assemblage-814-115	0	0	0	0	9	0	0	468	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-613-289	0	0	0	0	0	0	0	450	0	0	0	0	0	0	16	0	0	0	16	0	0	0	1	0	16	0	0	0	0	0	0	0	0	0	0	0	1
assemblage-94-905	0	0	0	0	13	0	61	363	0	0	9	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	5	0	0	0	0	0	0	0	0	0	6
assemblage-578-483	0	0	0	0	0	0	0	228	0	0	0	5	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	145	1
assemblage-604-772	0	0	0	0	0	0	0	217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	0	0	0	0	0	0	0	140	5
assemblage-370-702	0	0	0	0	106	0	65	244	0	0	0	0	0	0	0	0	0	9	71	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
assemblage-608-762	0	0	0	0	0	0	0	380	0	0	0	0	8	0	0	34	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	36	0
assemblage-826-115	0	0	0	0	12	0	0	477	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
assemblage-734-616	0	0	0	0	0	0	0	464	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0
assemblage-914-974	0	0	0	0	140	0	19	299	0	0	0	0	0	0	0	0	0	0	20	0	0	3	0	0	0	0	0	0	0	0	0	0	17	0	0	0	2
assemblage-248-353	40	0	0	0	0	0	0	384	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	17	5
assemblage-492-657	0	0	0	0	9	0	10	209	0	0	0	0	0	0	0	0	0	26	121	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-818-645	0	0	0	0	88	0	168	238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
